%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1618582122411807362,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122445342671,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122479069072,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122512063050,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122545325509,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122578870459,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122614440354,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122645562210,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122679583594,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122711956149,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122745786538,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122778542395,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122811784757,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122845125591,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122878745238,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122912027244,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122945650467,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582122978417411,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123011707342,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123045214020,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123078803913,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123112375139,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123145389085,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123179324841,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123211723213,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123247462970,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123278632206,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123311791640,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123345197944,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123378833786,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123412577441,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123445804349,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123478788414,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123512865448,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123545115535,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123578664080,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123610744378,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123645908811,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123679159660,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123714063075,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123744123901,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123780033028,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123810900260,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123846559785,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123878737810,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123912386074,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123945070221,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582123977775633,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124013308469,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124045238633,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124078635998,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124111774376,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124147019962,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124178403566,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124211985442,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124245190573,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124278721792,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124310717676,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124348407824,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124378693516,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124411984776,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124445592825,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124478630952,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124512319849,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124545162964,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124578648367,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124611904328,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124645366516,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124678571008,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124712858591,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124745125359,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124778646122,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124811133084,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124846535040,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124878707104,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124915510421,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124946608138,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582124977527885,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125011791308,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125045498457,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125080903076,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125111665514,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125145510879,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125178543330,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125210813946,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125245359442,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125278924399,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125312923749,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125344973719,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125377670163,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125412958738,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125445221678,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125478339245,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125511959698,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125544909579,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125579497113,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125611900808,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125645355454,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125678451080,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125712059645,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125744977518,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125777601590,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125813218373,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125845237874,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125878607888,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125911875171,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125945008470,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582125978440815,0.0,0.0,0.699999988079,0.0,0.0,0.0
1618582126012156786,0.288878509321,-0.952945122661,0.22352743867,0.0,0.0,14.2869332737
1618582126045409424,0.277672582814,-0.956979611453,0.221510194274,0.0,0.0,14.3474199385
1618582126080139719,0.266261235688,-0.960837100024,0.219581449988,0.0,0.0,14.4052529454
1618582126111631386,0.255341052229,-0.964305349315,0.217847325342,0.0,0.0,14.4572503217
1618582126145101647,0.243904435498,-0.967716502873,0.216141748564,0.0,0.0,14.5083916961
1618582126178454324,0.231943553536,-0.971054664581,0.21447266771,0.0,0.0,14.5584387475
1618582126211969967,0.22017028378,-0.974122893118,0.212938553441,0.0,0.0,14.6044388532
1618582126245240743,0.208243573055,-0.977021392947,0.211489303527,0.0,0.0,14.6478943185
